profile,route,events,event_count,mission_mode,mission_success,risk_index,distance_nm,fuel_required_kg,revised_fuel_required_kg,revised_fuel_margin_kg,critical_collision_alerts,critical_cyber_alerts,critical_collision_truth,critical_cyber_truth,top_maintenance_prob_truth,atc_conflicts,emergency_triggered,actions
no_cyber,SEA-LAS,none,0,nominal,1,0.0,753.11,5535.9,5535.9,470.0,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,SEA-LAS,"engine_thrust_loss,convective_weather_burst",2,degraded,0,0.3628,753.11,5809.8,8138.9,-1314.2,0,0,0,0,0.1158,0,0,Predictive maintenance escalated and emergency power profile enabled | Dynamic reroute generated with storm-cell standoff | Fuel-critical procedure triggered: priority landing and emergency declaration
no_cyber,SEA-LAS,atc_link_loss,1,degraded,1,0.05,753.11,5587.2,5587.2,623.6,0,0,0,0,0.1158,0,0,Autonomy set to procedural hold until comms restored
no_cyber,SEA-LAS,none,0,nominal,1,0.0,753.11,5650.0,5650.0,762.1,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,SEA-LAS,atc_link_loss,1,degraded,1,0.05,753.11,5551.7,5551.7,862.7,0,0,0,0,0.1158,0,0,Autonomy set to procedural hold until comms restored
no_cyber,SEA-LAS,none,0,nominal,1,0.0,753.11,5803.9,5803.9,470.4,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,JFK-LAX,convective_weather_burst,1,degraded,0,0.4563,2145.97,13343.3,15841.2,-2031.7,0,0,0,0,0.1158,0,0,Dynamic reroute generated with storm-cell standoff | Fuel-critical procedure triggered: priority landing and emergency declaration
no_cyber,JFK-LAX,none,0,nominal,1,0.0,2145.97,13156.0,13156.0,772.1,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,JFK-LAX,none,0,nominal,1,0.0,2145.97,15104.5,15104.5,731.1,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,JFK-LAX,none,0,nominal,1,0.0,2145.97,14173.2,14173.2,871.4,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,JFK-LAX,convective_weather_burst,1,degraded,0,0.5195,2145.97,16111.5,19127.6,-2347.6,0,0,0,0,0.1158,0,0,Dynamic reroute generated with storm-cell standoff | Fuel-critical procedure triggered: priority landing and emergency declaration
no_cyber,JFK-LAX,none,0,nominal,1,0.0,2145.97,14204.1,14204.1,557.5,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,JFK-LAX,none,0,nominal,1,0.0,2145.97,12697.5,12697.5,428.5,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,JFK-LAX,none,0,nominal,1,0.0,2145.97,14936.2,14936.2,899.6,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,JFK-LAX,none,0,nominal,1,0.0,2145.97,13769.0,13769.0,755.4,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,JFK-LAX,none,0,nominal,1,0.0,2145.97,14447.8,14447.8,879.9,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,LHR-DXB,none,0,nominal,1,0.0,2968.39,18045.9,18045.9,1052.9,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,LHR-DXB,none,0,nominal,1,0.0,2968.39,17702.7,17702.7,838.3,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,LHR-DXB,"gnss_spoofing,destination_runway_blocked",2,divert,0,1.4157,2968.39,17601.5,22933.9,-4578.4,0,0,0,2,0.1158,0,0,Cyber mode hardening enabled; external nav packets isolated | Diversion activated to SIN | Fuel-critical procedure triggered: priority landing and emergency declaration
no_cyber,LHR-DXB,none,0,nominal,1,0.0,2968.39,17605.5,17605.5,445.4,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,LHR-DXB,none,0,nominal,1,0.0,2968.39,19088.5,19088.5,517.7,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,LHR-DXB,none,0,nominal,1,0.0,2968.39,17245.9,17245.9,1078.7,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,LHR-DXB,none,0,nominal,1,0.0,2968.39,20217.1,20217.1,1041.3,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,LHR-DXB,none,0,nominal,1,0.0,2968.39,18304.1,18304.1,459.6,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,LHR-DXB,none,0,nominal,1,0.0,2968.39,18799.2,18799.2,745.9,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,LHR-DXB,none,0,nominal,1,0.0,2968.39,19296.5,19296.5,829.3,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,SIN-DXB,none,0,nominal,1,0.0,3156.32,22609.3,22609.3,787.6,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,SIN-DXB,none,0,nominal,1,0.0,3156.32,17426.1,17426.1,516.6,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,SIN-DXB,none,0,nominal,1,0.0,3156.32,22457.4,22457.4,853.7,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,SIN-DXB,none,0,nominal,1,0.0,3156.32,18349.9,18349.9,1041.4,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,SIN-DXB,none,0,nominal,1,0.0,3156.32,21459.5,21459.5,488.4,0,0,0,0,0.1158,0,0,No unconventional conditions triggered
no_cyber,SIN-DXB,gnss_spoofing,1,degraded,0,0.4639,3156.32,18579.9,19137.3,-69.3,0,0,0,2,0.1158,0,0,Cyber mode hardening enabled; external nav packets isolated | Fuel-critical procedure triggered: priority landing and emergency declaration
no_cyber,SIN-DXB,engine_thrust_loss,1,degraded,0,0.5326,3156.32,18387.3,21697.0,-2413.0,0,0,0,0,0.1158,0,0,Predictive maintenance escalated and emergency power profile enabled | Fuel-critical procedure triggered: priority landing and emergency declaration
no_cyber,SIN-DXB,cyber_intrusion_attempt,1,degraded,1,0.05,3156.32,19356.7,19743.8,69.1,0,0,0,0,0.1158,0,0,Security lockdown applied; non-essential interfaces disabled
no_cyber,SIN-DXB,convective_weather_burst,1,degraded,0,0.7258,3156.32,20438.9,24265.1,-3378.9,0,0,0,0,0.1158,0,0,Dynamic reroute generated with storm-cell standoff | Fuel-critical procedure triggered: priority landing and emergency declaration
no_cyber,SIN-DXB,destination_runway_blocked,1,divert,0,0.9262,3156.32,20492.5,25923.0,-4381.0,0,0,0,0,0.1158,0,0,Diversion activated to LHR | Fuel-critical procedure triggered: priority landing and emergency declaration
